logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
C21orf7	0.102501726902572	-0.212093891340857	0.417097345146001	1.86690684364171	0.643838026269963	0.520672568412465	0.595372688274372	-6.80582683540099
CLSTN1	-0.0661478447720665	-0.269208399293181	0.136912709749048	8.09896410912865	-0.643707013831958	0.520757300462272	0.595429129104838	-7.47926591056756
RABAC1	0.0968530119323656	-0.200608598716835	0.394314622581566	6.10230272385708	0.643398903250227	0.52095659867988	0.595616547278301	-7.45593987020931
MTFMT	-0.0547744689265675	-0.223094201197399	0.113545263344264	3.25818785544486	-0.643044834997603	0.521185673136287	0.595837981248514	-7.07414766129544
CEP350	0.0806162771516732	-0.167179787930498	0.328412342233845	6.57161161631713	0.642874861039297	0.521295661194344	0.595923250586377	-7.47216997741472
TBCEL	0.0832177226860518	-0.172599498053499	0.339034943425603	4.06285178592711	0.642812274414495	0.521336163269186	0.595929080287262	-7.21327881043532
ZNF283	0.0774125476985059	-0.160766491554246	0.315591586951258	1.98132020510131	0.642252690074701	0.521698363280944	0.59629601763712	-6.85052926617468
TTLL7	-0.225231350394782	-0.918261288572989	0.467798587783424	1.30527709262849	-0.642206881773218	0.521728019233619	0.59629601763712	-6.76403146333909
RFX3	0.137539936616248	-0.285757938794575	0.560837812027071	1.59639675305226	0.642067727934706	0.521818111762131	0.596358495165453	-6.79017248001392
NDUFS8	-0.113384091979184	-0.462393966331446	0.235625782373078	5.90457310308941	-0.641966731793013	0.521883504870771	0.596392738458228	-7.45065895572125
GRIN3A	0.12085763242395	-0.251376000333211	0.493091265181112	-0.0822064338722947	0.64158851629735	0.52212843012977	0.596632127104366	-6.57328133656187
CCDC122	-0.130741799055768	-0.533460519844596	0.271976921733061	1.35013775581036	-0.641520809535419	0.522172282056698	0.596641733903095	-6.75732198451713
OAS3	0.164769309255855	-0.343068518255367	0.672607136767078	6.96034775391737	0.641134849969623	0.522422294649798	0.596881872909326	-7.47913997034589
SNTA1	0.100548894490198	-0.209377465102354	0.41047525408275	4.20407567225523	0.641086889435063	0.522453366330779	0.596881872909326	-7.24604354351097
USP46	0.0848902267279232	-0.176932899957946	0.346713353413792	4.98328067791415	0.640689784021971	0.522710671631923	0.597135306113347	-7.36202899676095
TAS2R5	0.151895555550587	-0.317170543424121	0.620961654525295	-1.73131689852204	0.639895610420656	0.523225455268915	0.597682823598103	-6.43370380798192
ZNF77	-0.0893594176445078	-0.365383020347124	0.186664185058109	2.194023924904	-0.639723375658524	0.523337132580739	0.597743582918623	-6.88708594486142
EOMES	-0.290862791871936	-1.18934023928737	0.607614655543497	-0.188071203002004	-0.639704047383281	0.523349665838214	0.597743582918623	-6.5560170016855
TULP4	0.079135352862834	-0.165353420076537	0.323624125802205	6.07928609410877	0.639601881772681	0.523415916853478	0.597778691118434	-7.45028296194758
ZNF207	-0.0405204816094606	-0.165992914727438	0.0849519515085169	7.33925204578983	-0.63815237410915	0.524356342677084	0.598812097441204	-7.4877156639251
LOC729020	-0.0934563027825214	-0.383089444994174	0.196176839429132	0.457660886481305	-0.637614890083357	0.524705278973812	0.59916993154916	-6.64662055026763
SLC31A2	-0.111844051260308	-0.458539596883858	0.234851494363243	4.28903581688161	-0.637474384829917	0.524796515220734	0.599233464978335	-7.25708746043973
SSSCA1	-0.0804608382286154	-0.330022870328024	0.169101193870793	4.10146163837658	-0.637094931293231	0.525042952104572	0.599474192008157	-7.23118471164893
NUP210	-0.102882297943617	-0.422252759923089	0.216488164035854	7.09403122540577	-0.636566852119854	0.525386013765804	0.599825201418868	-7.48695217468087
DDX54	-0.0699509643713885	-0.287136854498407	0.14723492575563	6.13035008705954	-0.636444019064057	0.525465827706408	0.59987563769291	-7.46367728622452
MFSD6	0.0967959594430186	-0.203810740245923	0.39740265913196	6.2548274638578	0.636292323591161	0.525564404391282	0.599947485359992	-7.46517543518534
CEP70	-0.0813312476883166	-0.334436024182694	0.171773528806061	4.50888933748569	-0.634972920108188	0.526422198729305	0.600882420143101	-7.30339175715757
FGF13	0.20448427403658	-0.431925911170565	0.840894459243725	3.11504581442618	0.634922770924827	0.526454816863925	0.600882420143101	-7.0364406668057
TBXA2R	-0.107480923538707	-0.442126839438144	0.227164992360731	1.22710654098043	-0.634664155301719	0.526623042720776	0.601033675375878	-6.72879200603794
ZNF266	0.0832142047764899	-0.176619021011593	0.343047430564573	4.92450061505851	0.632850157754683	0.52780380171001	0.602340433504041	-7.35756806464864
MED4	-0.0627864403438343	-0.258915066687245	0.133342185999576	5.48088056946708	-0.632590965940315	0.527972624900438	0.602492251030376	-7.42205547385175
PTGIS	-0.19929546765982	-0.821979424176841	0.423388488857202	4.0627620290036	-0.632452416667594	0.528062879622007	0.602554396195583	-7.2242867535197
KDM4C	0.0571925954775887	-0.121649643999761	0.236034834954939	4.79400939108405	0.631928317154096	0.528404363961533	0.602903182984104	-7.3376613542584
ACO2	-0.0700427266106196	-0.289184608843672	0.149099155622433	6.97738855981887	-0.631590758619613	0.528624365061799	0.603113320935696	-7.48929395160564
AMIGO3	0.125895320946856	-0.268092766832108	0.519883408725819	2.40957559388948	0.631429122937662	0.528729726513385	0.603192645638754	-6.91860720187999
SUMF2	-0.0847943418367292	-0.350283297491446	0.180694613817987	7.38858479175372	-0.631129564907315	0.528925020539374	0.603303268300783	-7.49178553288587
LMOD3	-0.2184936074419	-0.902642590653934	0.465655375770133	-2.61947977452945	-0.631082532682975	0.528955686121111	0.603303268300783	-6.35941120671635
TXNL1	-0.0706069211072373	-0.291695968523674	0.1504821263092	6.33277601984591	-0.631070902314426	0.528963269403658	0.603303268300783	-7.47528735775719
TMCC3	-0.131346358512988	-0.542633520223341	0.279940803197365	3.38014860783476	-0.631060495323683	0.528970055061561	0.603303268300783	-7.09792760036662
KIAA0748	0.232044689958783	-0.49489173855222	0.958981118469786	0.140990561739496	0.630773315037762	0.529157322536617	0.603475962754666	-6.59626464210897
SLC25A11	-0.0658349136382181	-0.272165180188229	0.140495352911793	5.61969158331415	-0.630509219651357	0.529329566638822	0.603631501607703	-7.43551021192753
OSBPL1A	-0.088163550723884	-0.364517937127684	0.188190835679916	6.05497202336569	-0.630406701103377	0.52939643741949	0.603666862964523	-7.45950662677588
NEIL2	0.0873750971600868	-0.186760309621171	0.361510503941345	4.39078812607522	0.629826094997969	0.52977523693576	0.604057885479892	-7.28158506248047
SEPT4	-0.116047881029065	-0.480176824626883	0.248081062568752	3.59510112198906	-0.629767325505667	0.529813587130725	0.604058732218371	-7.12716921817406
MKKS	0.0708589912244477	-0.151510407331952	0.293228389780848	5.48677074235809	0.629677324833309	0.529872320081126	0.604058732218371	-7.41776373849011
PTH2R	-0.256926103939131	-1.06331329841996	0.5494610905417	-1.10133295540814	-0.629597100388536	0.529924676044313	0.604058732218371	-6.49485565046504
C10orf81	0.298730165192542	-0.638887791448931	1.23634812183402	4.37039182868733	0.629580507654552	0.529935505102184	0.604058732218371	-7.24234766585314
VTI1A	-0.0516126916720951	-0.213616185574783	0.110390802230593	4.40754066779427	-0.629550014376288	0.529955406487311	0.604058732218371	-7.29202526472802
RRAS	0.102908204424756	-0.220760598808901	0.426577007658413	4.90189902389834	0.628271369171592	0.53079025720685	0.604969354699906	-7.34362874211551
NAALAD2	0.142330983648501	-0.305818712761314	0.590480680058316	-0.938775635092081	0.627587745332455	0.531236884069921	0.60543740484421	-6.51278176838352
ANKRD13C	0.0557395316063172	-0.119802609896957	0.231281673109591	4.90967808694912	0.627451314114011	0.531326040698946	0.605498019300342	-7.3611335036824
ARHGDIG	-0.370251496544556	-1.5364768314147	0.79597383832559	-2.7997536327766	-0.627353696592915	0.531389837613636	0.605529727629998	-6.32539427773602
UBA1	-0.0512388803575217	-0.212733554831573	0.11025579411653	8.81177718094696	-0.626959570579981	0.531647454456423	0.605782278539563	-7.47719221200434
CEP110	0.0884457803414698	-0.190359216148575	0.367250776831515	4.63672358411635	0.626865943354567	0.531708662428517	0.605811013581916	-7.31016208828456
IER3IP1	0.070305442681029	-0.151402439425168	0.292013324787226	6.15420192978789	0.626622412485132	0.531867885477129	0.60595141226643	-7.46968234630135
GRIN2A	0.260447199530182	-0.561026406957374	1.08192080601774	-0.563104176674774	0.626504490486019	0.531944992890546	0.605998244810948	-6.5522866872893
BRCC3	0.082696220629602	-0.178178513766765	0.343570955025969	5.37480703361623	0.62640000499725	0.532013319152408	0.606035068098565	-7.4117550832953
LDLR	-0.1175467967955	-0.489408536684163	0.254314943093163	5.71168969689489	-0.624636577976392	0.533167155146958	0.607308345012096	-7.43977083012783
ZNF540	-0.134172398930288	-0.559141014361957	0.290796216501382	1.82776580104207	-0.623884846685897	0.53365941218324	0.607827923762127	-6.83240673997271
MAPK10	0.233330046595747	-0.506534602124416	0.973194695315909	1.47079703147838	0.623184296848045	0.534118362739173	0.608309499322631	-6.79408025998544
GSDMA	-0.230110074389658	-0.960438019262941	0.500217870483625	-1.49234321217764	-0.622609617139464	0.534495002367372	0.608685224121882	-6.45132140858159
FAM86A	0.0843298779812587	-0.183334748090814	0.351994504053331	4.62284878351051	0.622570592652002	0.534520583554308	0.608685224121882	-7.31843906409687
SRRM5	0.111056589909051	-0.242250846440086	0.464364026258189	0.600355833519463	0.621140240593868	0.535458633053215	0.609677437016362	-6.67429522567848
GSN	-0.110584996810472	-0.462397067112477	0.241227073491534	8.48731951466982	-0.621131543038893	0.535464339621571	0.609677437016362	-7.4881573925247
SEMA6A	0.18894189353289	-0.412612397332803	0.790496184398582	3.76772582210796	0.620656838629765	0.535775845725237	0.60999085634717	-7.1501117240089
CLOCK	0.132579150576602	-0.28959170057902	0.554750001732223	4.37689744174902	0.620561886367538	0.535838165477326	0.610020549132952	-7.27293314301175
TIAL1	0.0470900482107508	-0.102959987665444	0.197140084086946	6.22191837558766	0.62014199485483	0.536113795898888	0.610293063255967	-7.47624240506653
RPS26	0.101757306476561	-0.223156620891065	0.426671233844186	4.77021084927711	0.61886423569397	0.536953001771772	0.611207051584003	-7.34871393919463
SNHG9	-0.159776038363793	-0.670576470386709	0.351024393659122	1.1850439941724	-0.618099657900563	0.537455479543736	0.611714712402423	-6.73262990717605
GMPR	-0.161185174913433	-0.676511117558245	0.354140767731378	2.83928955157545	-0.618075030522223	0.537471668533942	0.611714712402423	-7.00327093826103
ZBTB44	-0.079329350217483	-0.333041076159285	0.174382375724319	6.09140802892169	-0.617861974234535	0.537611732997799	0.611832756510848	-7.46883015947332
POGZ	0.0647877388482652	-0.142638429108044	0.272213906804574	7.17454032944846	0.61720209174934	0.538045661111952	0.612285195612324	-7.50011950076857
CD1E	0.276014268930626	-0.60777327282077	1.15980181068202	-0.222172926483469	0.617137261878298	0.538088301770719	0.612292326350741	-6.57067343570125
SLAIN2	0.0620284399567463	-0.136732745514374	0.260789625427866	6.22493429262976	0.61667648845514	0.538391416390973	0.612595830208818	-7.47711279081568
ZNF513	-0.0829276749927885	-0.348794350166416	0.182939000180839	3.96486341004518	-0.616358934069689	0.538600366327622	0.612789801527922	-7.23131450895014
TMCO7	0.0832363684940334	-0.183642570584818	0.350115307572885	3.53109711112992	0.616306761147675	0.538634699899431	0.612789801527922	-7.13163120502406
GMFG	-0.131726114146735	-0.554513326687401	0.291061098393932	3.4372789945595	-0.615670220624785	0.539053679047854	0.61322501719352	-7.09274293679871
ATF7IP2	0.179582401508366	-0.396882931034747	0.756047734051478	2.18687171188842	0.615585938079994	0.539109167267217	0.61324669635147	-6.9073455845266
KBTBD6	-0.0813480811346636	-0.342690721089835	0.179994558820508	4.42832364599266	-0.615085019410022	0.53943901150581	0.613580436561747	-7.30659221723169
ISOC2	0.0958035520983787	-0.212010644040339	0.403617748237096	5.25132766365197	0.615022602776776	0.539480118677254	0.613585732276636	-7.40528128565033
LOC100188949	-0.221914586294735	-0.935120184877811	0.491291012288342	-1.95388528227157	-0.614850054473331	0.539593766064987	0.613673526394969	-6.39935363177883
INPP5E	-0.0685614149786282	-0.289122465819597	0.15199963586234	3.58289542711497	-0.614255509107834	0.539985450745118	0.61407749577034	-7.16378297927702
PRDM8	0.14616830327649	-0.324100094165165	0.616436700718146	-0.0508825710699306	0.614193932073705	0.540026025719957	0.614082151654667	-6.58025865612609
WASH7P	0.0854571038372818	-0.189601964897271	0.360516172571835	5.36487096866473	0.613932059191385	0.540198598913124	0.614236896480993	-7.42238391022917
ZNF774	0.10859383892117	-0.241040347986965	0.458228025829306	0.298584920795161	0.613747033137234	0.540320547149242	0.614334060801297	-6.64127850794778
AKT2	0.0628136029372817	-0.139571167882305	0.265198373756868	7.0721342635745	0.613301442344894	0.540614287242936	0.614626522839413	-7.50186093172088
COMMD4	0.0822038209530973	-0.183108545773153	0.347516187679348	5.49490078712209	0.612255395959641	0.541304173332791	0.61534462517603	-7.43260329264622
MGC16121	-0.194865289802616	-0.823815040524332	0.4340844609191	-0.981948864251753	-0.612232878813602	0.54131902867027	0.61534462517603	-6.51819642440851
NDUFB4	0.0776867100561125	-0.173177343105239	0.328550763217464	6.8159944740573	0.611936566828295	0.541514535059525	0.615525300064622	-7.4997395100728
GPNMB	-0.147375442323884	-0.623423053484652	0.328672168836883	7.76513983343359	-0.611748399606636	0.541638706111519	0.615624871031411	-7.50115411649297
WSB1	0.0742244334499498	-0.165588869205318	0.314037736105217	5.94826174089858	0.611605992107836	0.541732689986147	0.615690120217191	-7.46713507522904
NPTX1	-0.263491518640383	-1.11496812741574	0.587985090134968	-0.794324139721178	-0.61149375943018	0.541806765346392	0.615732735692399	-6.55850076976635
BRSK2	-0.347002426396101	-1.46990286225098	0.775898009458778	-1.58468984911807	-0.610645796162151	0.54236659961098	0.616327345659328	-6.4751974459628
LOC220594	-0.253242441604411	-1.07281914132959	0.566334258120765	0.74414486638877	-0.610583409229365	0.54240779962251	0.61633255643619	-6.7029338288331
ORAOV1	0.118903013917701	-0.26633176759202	0.504137795427421	3.99797607686478	0.609909618559533	0.542852867944928	0.616796647054808	-7.24605771802275
APOC2	0.183860054817391	-0.412137663673329	0.779857773308111	1.97099215097167	0.609594301419375	0.543061211870894	0.616991723773134	-6.83889263476085
VAMP8	-0.0705753815194674	-0.299418364720184	0.158267601681249	7.03861931412816	-0.609415848657251	0.543179141295693	0.617084057868016	-7.50474312939777
MPHOSPH9	0.100509253361888	-0.225489509277076	0.426508016000851	3.57031915097354	0.609239714080792	0.543295551391543	0.617174653568218	-7.1455800635578
PUM1	0.047669179318012	-0.107106504300156	0.20244486293618	6.96225864625219	0.60860155081261	0.543717428526329	0.617612219069012	-7.50285359996793
C17orf46	-0.162628610036909	-0.690773388252168	0.365516168178351	-3.18210750840975	-0.608474062700023	0.543801728126521	0.617639254675122	-6.29513279669985
ZNF260	-0.0652127472009978	-0.277001281402941	0.146575787000945	5.3259123886046	-0.608454576341703	0.543814613767004	0.617639254675122	-7.42217183792344
TMEM168	-0.0685830776813363	-0.291451409899649	0.154285254536976	5.08052040226642	-0.6080883983215	0.544056782885182	0.617872610059794	-7.38645098580127
ZFYVE9	-0.127924816472569	-0.543722805377257	0.28787317243212	4.82431160509995	-0.607953731777921	0.544145857227147	0.617915429388034	-7.37321081965562
SPG20	0.110438153360443	-0.248542073470739	0.469418380191625	5.47674692369625	0.607920402447595	0.544167903834624	0.617915429388034	-7.42827328924814
ASB7	0.0581695214521112	-0.130940640441588	0.24727968334581	4.636471773758	0.607825246697723	0.544230849706093	0.617945220445374	-7.33415424124157
UBE2NL	0.153192500553158	-0.344985484831888	0.651370485938205	-1.897793545097	0.607646615974605	0.544349024446968	0.618018316383813	-6.42952220503803
RPS11	0.0840426664318272	-0.189275222250028	0.357360555113683	9.96736906959271	0.607616944019409	0.544368655440076	0.618018316383813	-7.46514159996916
UTP18	0.082802013200423	-0.186538916855634	0.35214294325648	5.46978632702275	0.607486527919268	0.544454943067166	0.618074592436579	-7.43236507777104
LOC284749	0.253614861825314	-0.573648423139548	1.08087814679018	-2.8415085682422	0.605799708310375	0.545571617328392	0.619275976642919	-6.34630268116194
